customer_id,full_name,email,country,join_date,segment,is_active
4186,Roger Moss,rogermoss_4186@example.com,Australia,2022-10-11,retail,True
4187,Mary Donaldson,marydonaldson_4187@example.com,Japan,2023-05-13,retail,True
4188,Paul Brown,paulbrown_4188@example.com,United Kingdom,2022-10-03,retail,True
4189,Gregory Quinn,gregoryquinn_4189@example.com,United States,2023-01-21,retail,True
4190,Sabrina Miller,sabrinamiller_4190@example.com,France,2024-09-28,retail,False
4191,Michelle Smith,michellesmith_4191@example.com,India,2024-11-28,retail,True
4192,Anita Chapman,anitachapman_4192@example.com,India,2023-12-17,retail,True
4193,Heather Becker,heatherbecker_4193@example.com,Australia,2024-11-19,retail,True
4194,Andrea Baker,andreabaker_4194@example.com,Japan,2024-03-18,business,True
4195,Joanne Harmon,joanneharmon_4195@example.com,United States,2023-02-18,retail,False
4196,Mr. Phillip Edwards,mrphillipedwards_4196@example.com,Germany,2024-03-05,retail,True
4197,Mrs. Laurie Williams MD,mrslauriewilliamsmd_4197@example.com,Brazil,2023-10-19,retail,True
4198,Joel Mclean,joelmclean_4198@example.com,Canada,2023-03-07,business,True
4199,Valerie Ford,valerieford_4199@example.com,United Kingdom,2022-02-16,retail,True
4200,Jodi Thomas,jodithomas_4200@example.com,Canada,2023-12-15,retail,True
4201,Jennifer Johnson,jenniferjohnson_4201@example.com,Germany,2024-09-05,retail,True
4202,Eugene Fritz,eugenefritz_4202@example.com,Japan,2023-01-30,retail,True
4203,Jennifer Smith,jennifersmith_4203@example.com,United States,2024-05-01,premium,True
4204,Mary Thompson,marythompson_4204@example.com,Brazil,2024-10-20,retail,False
4205,Catherine Davis,catherinedavis_4205@example.com,Canada,2024-03-25,retail,True
4206,Chris Rogers,chrisrogers_4206@example.com,Canada,2022-08-25,retail,True
4207,James Torres,jamestorres_4207@example.com,India,2024-04-19,retail,True
4208,Kirsten Perez,kirstenperez_4208@example.com,United States,2022-08-24,retail,True
4209,Dr. Jeffrey Valentine,drjeffreyvalentine_4209@example.com,United Kingdom,2022-08-26,retail,True
4210,Wayne Brown,waynebrown_4210@example.com,Canada,2023-01-06,retail,True
4211,Andrea Morris,andreamorris_4211@example.com,United States,2024-07-03,retail,True
4212,Dylan Young,dylanyoung_4212@example.com,Japan,2024-06-15,business,True
4213,Regina Butler,reginabutler_4213@example.com,Brazil,2023-03-15,retail,True
4214,Eric Moore,ericmoore_4214@example.com,Singapore,2024-02-18,retail,True
4215,Melinda Patterson,melindapatterson_4215@example.com,Canada,2024-07-21,retail,True
4216,Carl Campbell,carlcampbell_4216@example.com,France,2024-12-02,retail,True
4217,Renee Shields,reneeshields_4217@example.com,France,2022-12-27,retail,True
4218,Wesley Brown,wesleybrown_4218@example.com,Japan,2024-03-19,retail,True
4219,Jason Clark,jasonclark_4219@example.com,Australia,2022-01-18,retail,True
4220,David Wiggins,davidwiggins_4220@example.com,Canada,2022-11-04,retail,True
4221,Thomas Kaufman,thomaskaufman_4221@example.com,United States,2023-02-01,retail,True
4222,Kristen Ray,kristenray_4222@example.com,Australia,2024-02-19,business,True
4223,Cory Martinez,corymartinez_4223@example.com,United States,2023-03-16,retail,True
4224,Mark Maddox,markmaddox_4224@example.com,Australia,2022-09-20,retail,True
4225,Kevin Young,kevinyoung_4225@example.com,United States,2022-07-19,retail,True
4226,Katherine Harrison,katherineharrison_4226@example.com,Canada,2023-07-19,retail,False
4227,Jorge Davis,jorgedavis_4227@example.com,Japan,2023-10-31,retail,True
4228,Loretta Miller,lorettamiller_4228@example.com,Canada,2023-03-11,business,True
4229,Lance Macdonald DVM,lancemacdonalddvm_4229@example.com,United Kingdom,2022-11-16,retail,False
4230,Jerry Waters,jerrywaters_4230@example.com,United States,2024-05-15,retail,True
4231,Desiree Thomas,desireethomas_4231@example.com,India,2023-04-18,retail,True
4232,Amy Wright,amywright_4232@example.com,Canada,2022-05-06,retail,True
4233,Erin Summers,erinsummers_4233@example.com,United Kingdom,2024-06-02,retail,True
4234,Mr. Don Flores,mrdonflores_4234@example.com,Singapore,2023-04-13,retail,True
4235,Miss Kimberly Holloway,misskimberlyholloway_4235@example.com,Japan,2022-08-08,retail,True
4236,Tina Harper,tinaharper_4236@example.com,Canada,2022-01-16,retail,True
4237,Nicholas Moss,nicholasmoss_4237@example.com,France,2022-03-08,retail,True
4238,Robert Campbell,robertcampbell_4238@example.com,Brazil,2024-01-14,business,True
4239,Jenny Cardenas,jennycardenas_4239@example.com,India,2024-07-13,retail,True
4240,Dean Thomas,deanthomas_4240@example.com,France,2022-05-13,retail,True
4241,Matthew Farmer,matthewfarmer_4241@example.com,Australia,2024-02-01,retail,True
4242,John Browning,johnbrowning_4242@example.com,Germany,2023-05-30,retail,True
4243,Mario Peters,mariopeters_4243@example.com,France,2024-08-03,retail,True
4244,Olivia Rodriguez,oliviarodriguez_4244@example.com,Japan,2022-05-02,retail,True
4245,Donald Mccarthy,donaldmccarthy_4245@example.com,Japan,2022-09-09,retail,True
4246,Christopher Anderson,christopheranderson_4246@example.com,Singapore,2023-04-16,retail,True
4247,Becky Parrish,beckyparrish_4247@example.com,United Kingdom,2024-09-28,retail,True
4248,Jackie Stewart,jackiestewart_4248@example.com,Japan,2022-01-27,retail,True
4249,Krista Fuller,kristafuller_4249@example.com,Australia,2024-07-06,retail,True
4250,Jennifer Nguyen,jennifernguyen_4250@example.com,United Kingdom,2023-12-03,retail,True
4251,Amanda Campbell,amandacampbell_4251@example.com,Germany,2024-11-07,retail,True
4252,Laura Ware,lauraware_4252@example.com,Germany,2022-04-21,retail,True
4253,Mitchell Anderson,mitchellanderson_4253@example.com,United Kingdom,2022-04-08,business,True
4254,Barry Hernandez,barryhernandez_4254@example.com,Japan,2023-07-19,retail,True
4255,Teresa Young,teresayoung_4255@example.com,Singapore,2022-12-25,retail,True
4256,Valerie Morgan,valeriemorgan_4256@example.com,United States,2024-06-10,retail,True
4257,Paul Vasquez,paulvasquez_4257@example.com,Japan,2023-12-29,retail,True
4258,Kelly May,kellymay_4258@example.com,Brazil,2023-06-04,retail,True
4259,Christopher Carson,christophercarson_4259@example.com,Japan,2022-01-12,retail,False
4260,Joan Wilson,joanwilson_4260@example.com,Germany,2024-04-04,retail,True
4261,Debbie Allen,debbieallen_4261@example.com,India,2023-06-05,business,True
4262,Kristin Williams,kristinwilliams_4262@example.com,Singapore,2022-11-01,retail,True
4263,Courtney Williams,courtneywilliams_4263@example.com,Japan,2023-05-08,business,True
4264,David Hernandez,davidhernandez_4264@example.com,India,2022-02-08,retail,False
4265,Kathryn Morris,kathrynmorris_4265@example.com,Singapore,2024-04-29,retail,True
4266,Meagan Smith,meagansmith_4266@example.com,Australia,2022-02-21,retail,True
4267,Katherine Caldwell,katherinecaldwell_4267@example.com,United States,2024-07-04,retail,True
4268,Krista Williams,kristawilliams_4268@example.com,United Kingdom,2023-06-01,retail,True
4269,Christine Aguilar,christineaguilar_4269@example.com,France,2023-04-29,retail,False
4270,Michael Perkins,michaelperkins_4270@example.com,United Kingdom,2023-07-07,retail,True
4271,Steven Martin,stevenmartin_4271@example.com,United Kingdom,2023-10-11,retail,True
4272,Joshua Herman,joshuaherman_4272@example.com,Brazil,2024-10-24,retail,True
4273,Diana Hawkins,dianahawkins_4273@example.com,Brazil,2024-10-14,business,True
4274,Caitlin Harris,caitlinharris_4274@example.com,Brazil,2024-12-19,premium,True
4275,Felicia Murphy,feliciamurphy_4275@example.com,United Kingdom,2023-02-11,retail,True
4276,Bryan Mitchell,bryanmitchell_4276@example.com,United Kingdom,2024-04-29,retail,True
4277,Larry Curtis,larrycurtis_4277@example.com,France,2022-07-29,retail,True
4278,Jennifer Lopez,jenniferlopez_4278@example.com,United Kingdom,2022-11-01,retail,True
4279,Robert Newton,robertnewton_4279@example.com,United States,2024-09-20,retail,True
4280,Christina Hudson,christinahudson_4280@example.com,Germany,2022-12-23,retail,True
4281,Sandra Craig,sandracraig_4281@example.com,Germany,2024-11-21,retail,True
4282,Sabrina Ward,sabrinaward_4282@example.com,Brazil,2022-08-22,premium,True
4283,Mark Knight,markknight_4283@example.com,United States,2022-05-18,retail,False
4284,Darlene Dixon,darlenedixon_4284@example.com,Canada,2024-06-01,business,False
4285,Daniel White,danielwhite_4285@example.com,Canada,2022-02-23,retail,True
4286,Jonathan Cortez,jonathancortez_4286@example.com,India,2022-12-18,retail,True
4287,Judith Myers,judithmyers_4287@example.com,Canada,2022-02-26,retail,True
4288,Tammie Castillo,tammiecastillo_4288@example.com,France,2022-07-14,business,False
4289,Rebecca Estrada,rebeccaestrada_4289@example.com,Japan,2022-06-21,retail,True
4290,Angela Rodriguez,angelarodriguez_4290@example.com,Brazil,2024-11-16,retail,True
4291,Andre Williams,andrewilliams_4291@example.com,Brazil,2024-07-07,business,True
4292,Donald Smith,donaldsmith_4292@example.com,United Kingdom,2024-06-29,premium,True
4293,Nicholas Ali,nicholasali_4293@example.com,Japan,2024-10-28,retail,False
4294,Jacob Brewer,jacobbrewer_4294@example.com,Japan,2022-03-04,business,True
4295,Natalie Watson,nataliewatson_4295@example.com,Japan,2024-03-28,business,True
4296,Matthew Evans,matthewevans_4296@example.com,Canada,2022-11-26,retail,True
4297,Bryan Thomas,bryanthomas_4297@example.com,Australia,2024-12-04,retail,False
4298,Timothy Lucero,timothylucero_4298@example.com,Brazil,2024-06-20,premium,True
4299,Barbara Fields,barbarafields_4299@example.com,United States,2022-12-20,retail,True
4300,Rebecca Beard,rebeccabeard_4300@example.com,Japan,2022-04-06,retail,True
4301,Carrie Rodriguez,carrierodriguez_4301@example.com,United Kingdom,2023-01-04,business,True
4302,Jordan Tanner,jordantanner_4302@example.com,United Kingdom,2023-09-06,retail,True
4303,Denise Johnson,denisejohnson_4303@example.com,United Kingdom,2022-11-20,retail,True
4304,Amy Holt,amyholt_4304@example.com,Brazil,2023-07-08,retail,True
4305,James Bennett,jamesbennett_4305@example.com,Singapore,2024-10-30,retail,True
4306,Jeffrey Owens,jeffreyowens_4306@example.com,Singapore,2024-09-04,retail,True
4307,Adam Merritt,adammerritt_4307@example.com,United States,2023-12-28,retail,True
4308,Tina Walter,tinawalter_4308@example.com,United Kingdom,2024-05-17,retail,True
4309,Michelle Harris,michelleharris_4309@example.com,India,2023-05-24,retail,True
4310,Michael Richmond,michaelrichmond_4310@example.com,Japan,2023-04-05,retail,True
4311,Michael Patrick,michaelpatrick_4311@example.com,United Kingdom,2024-07-31,retail,True
4312,Amanda Hart DVM,amandahartdvm_4312@example.com,Singapore,2023-01-08,retail,True
4313,Michele Conner,micheleconner_4313@example.com,Brazil,2024-05-13,retail,True
4314,Natalie Mitchell,nataliemitchell_4314@example.com,Brazil,2024-02-10,retail,True
4315,Jacob Hoover,jacobhoover_4315@example.com,France,2024-05-29,retail,True
4316,Jacqueline Winters,jacquelinewinters_4316@example.com,France,2022-11-07,retail,True
4317,Kimberly Flores,kimberlyflores_4317@example.com,Japan,2023-11-24,retail,True
4318,Jennifer Carpenter,jennifercarpenter_4318@example.com,Australia,2023-05-13,business,True
4319,William Saunders,williamsaunders_4319@example.com,Japan,2022-09-14,retail,False
4320,Michael Preston,michaelpreston_4320@example.com,Germany,2023-06-29,retail,True
4321,Jennifer Ali,jenniferali_4321@example.com,Japan,2023-04-12,retail,True
4322,David Taylor,davidtaylor_4322@example.com,Canada,2023-06-14,retail,True
4323,Maria Hayes,mariahayes_4323@example.com,Japan,2024-06-30,retail,True
4324,Melanie Preston,melaniepreston_4324@example.com,United States,2022-05-10,retail,True
4325,Thomas Mcgrath,thomasmcgrath_4325@example.com,United Kingdom,2023-05-24,retail,True
4326,Glenn Chen,glennchen_4326@example.com,Brazil,2022-12-01,premium,True
4327,Sarah Berry,sarahberry_4327@example.com,Singapore,2022-08-10,retail,True
4328,Rebecca Summers,rebeccasummers_4328@example.com,Singapore,2022-01-01,retail,False
4329,Rodney Gilmore,rodneygilmore_4329@example.com,United States,2023-06-06,retail,True
4330,Kimberly Stone DDS,kimberlystonedds_4330@example.com,Singapore,2023-11-12,retail,True
4331,Joshua Dunlap,joshuadunlap_4331@example.com,Canada,2024-01-08,business,True
4332,Melinda French,melindafrench_4332@example.com,France,2024-10-11,retail,True
4333,Gabriel Copeland MD,gabrielcopelandmd_4333@example.com,United Kingdom,2024-05-28,retail,True
4334,Kelly Weiss,kellyweiss_4334@example.com,Germany,2023-08-16,retail,True
4335,Gregory Russell,gregoryrussell_4335@example.com,Singapore,2024-04-03,business,True
4336,Ashley Bowman,ashleybowman_4336@example.com,India,2022-05-14,retail,True
4337,Ruben Woodard,rubenwoodard_4337@example.com,France,2022-03-27,retail,False
4338,Aaron Leon,aaronleon_4338@example.com,United States,2024-03-31,retail,True
4339,Ashley Thomas,ashleythomas_4339@example.com,United Kingdom,2023-07-11,retail,True
4340,Travis Allen,travisallen_4340@example.com,Japan,2022-08-03,retail,True
4341,Roger Weaver,rogerweaver_4341@example.com,Brazil,2023-01-14,business,True
4342,Robert Johnson,robertjohnson_4342@example.com,France,2024-05-14,retail,True
4343,Bryan Lopez,bryanlopez_4343@example.com,Germany,2024-03-21,retail,True
4344,Andrea King,andreaking_4344@example.com,France,2024-11-03,retail,True
4345,Jennifer Howard,jenniferhoward_4345@example.com,United Kingdom,2023-11-02,retail,True
4346,Michael Evans,michaelevans_4346@example.com,Australia,2022-04-11,retail,True
4347,Daniel Patterson,danielpatterson_4347@example.com,Brazil,2023-01-05,retail,True
4348,Karen Mendez,karenmendez_4348@example.com,India,2024-01-10,retail,False
4349,John Johnson,johnjohnson_4349@example.com,United States,2023-12-21,retail,True
4350,Andre Haynes,andrehaynes_4350@example.com,Singapore,2022-05-07,retail,True
4351,Janet Ryan,janetryan_4351@example.com,Japan,2024-03-19,retail,True
4352,Michael Oliver,michaeloliver_4352@example.com,Singapore,2022-09-15,retail,True
4353,Wesley Henry,wesleyhenry_4353@example.com,Australia,2024-02-02,retail,True
4354,Andrew Freeman,andrewfreeman_4354@example.com,United States,2022-04-11,retail,True
4355,Karen Stephens,karenstephens_4355@example.com,Brazil,2023-09-09,business,True
4356,Nathaniel Baldwin,nathanielbaldwin_4356@example.com,Brazil,2023-05-28,retail,True
4357,Jordan Curry,jordancurry_4357@example.com,Singapore,2024-02-08,retail,True
4358,William Johnson,williamjohnson_4358@example.com,Japan,2024-06-09,retail,True
4359,Richard Bond,richardbond_4359@example.com,Australia,2024-06-11,retail,True
4360,Jason Smith,jasonsmith_4360@example.com,France,2023-10-07,retail,True
4361,Scott Norman,scottnorman_4361@example.com,India,2023-11-28,retail,True
4362,Jill Shaw,jillshaw_4362@example.com,India,2023-09-24,retail,False
4363,Michael Price,michaelprice_4363@example.com,Germany,2024-11-03,business,True
4364,Martha Williams,marthawilliams_4364@example.com,Canada,2023-05-12,business,True
4365,Melissa Henry,melissahenry_4365@example.com,Singapore,2024-02-20,retail,True
4366,Elaine Martin,elainemartin_4366@example.com,Canada,2024-05-07,retail,True
4367,Gary Rodriguez,garyrodriguez_4367@example.com,United Kingdom,2024-03-23,retail,True
4368,Ryan Gonzalez,ryangonzalez_4368@example.com,Australia,2023-04-14,business,True
4369,Mr. Reginald Roman,mrreginaldroman_4369@example.com,Singapore,2022-11-25,business,True
4370,Patricia Williams,patriciawilliams_4370@example.com,Canada,2023-08-26,retail,True
4371,Gerald Vega,geraldvega_4371@example.com,India,2024-05-26,premium,True
4372,Crystal Wallace,crystalwallace_4372@example.com,India,2023-09-29,retail,True
4373,Susan Garcia,susangarcia_4373@example.com,Brazil,2022-05-18,retail,True
4374,Patrick Potts,patrickpotts_4374@example.com,Canada,2023-07-30,retail,True
4375,Jessica Richardson,jessicarichardson_4375@example.com,Australia,2024-10-27,business,True
4376,Alicia Warren,aliciawarren_4376@example.com,Japan,2024-03-06,premium,True
4377,Madison Rodriguez,madisonrodriguez_4377@example.com,Japan,2022-01-31,retail,True
4378,Douglas Grant,douglasgrant_4378@example.com,Singapore,2024-09-12,retail,False
4379,Austin Baker,austinbaker_4379@example.com,Canada,2023-02-06,business,True
4380,Heather Morales,heathermorales_4380@example.com,Brazil,2024-01-04,retail,True
4381,Susan Hutchinson,susanhutchinson_4381@example.com,United States,2023-07-14,retail,False
4382,Christopher Hudson,christopherhudson_4382@example.com,Singapore,2023-06-23,business,True
4383,Jill Barajas,jillbarajas_4383@example.com,Singapore,2022-06-05,retail,True
4384,Dennis Jones,dennisjones_4384@example.com,Canada,2022-04-20,retail,True
4385,Charlene Gutierrez,charlenegutierrez_4385@example.com,India,2023-12-02,retail,True
4386,Crystal Hernandez,crystalhernandez_4386@example.com,Brazil,2024-03-01,business,True
4387,Michael Smith,michaelsmith_4387@example.com,India,2023-12-19,premium,True
4388,Richard Rodriguez,richardrodriguez_4388@example.com,Australia,2023-06-27,business,True
4389,Lauren Smith,laurensmith_4389@example.com,Canada,2022-09-10,retail,True
4390,Breanna Mccall,breannamccall_4390@example.com,Germany,2024-10-28,retail,True
4391,Rebecca Lopez,rebeccalopez_4391@example.com,France,2022-04-07,retail,False
4392,John Garcia,johngarcia_4392@example.com,France,2023-09-18,retail,True
4393,Mark Weaver,markweaver_4393@example.com,India,2023-11-25,retail,True
4394,Brianna Martinez,briannamartinez_4394@example.com,United Kingdom,2022-08-17,retail,True
4395,Shannon Jones,shannonjones_4395@example.com,India,2023-08-08,retail,True
4396,Victoria Knight,victoriaknight_4396@example.com,India,2022-06-23,retail,False
4397,Paul Franco,paulfranco_4397@example.com,Singapore,2023-02-27,retail,True
4398,Darin Baker,darinbaker_4398@example.com,Canada,2024-09-29,retail,True
4399,Jeffrey Harrell,jeffreyharrell_4399@example.com,Japan,2024-02-17,retail,True
4400,Alyssa Powers,alyssapowers_4400@example.com,India,2023-12-26,retail,True
4401,Jeanette Obrien,jeanetteobrien_4401@example.com,United States,2022-05-18,retail,True
4402,Nicole Anderson,nicoleanderson_4402@example.com,Germany,2022-03-27,retail,True
4403,Rachel Oneal,racheloneal_4403@example.com,Germany,2022-03-09,retail,False
4404,Nicole Moore,nicolemoore_4404@example.com,Germany,2023-10-28,retail,True
4405,Donna Mejia,donnamejia_4405@example.com,Canada,2023-07-01,retail,True
4406,Andre Jones,andrejones_4406@example.com,Germany,2023-09-18,retail,True
4407,Steven Thomas,steventhomas_4407@example.com,United Kingdom,2024-11-20,retail,True
4408,Jaclyn Long,jaclynlong_4408@example.com,India,2024-08-29,retail,True
4409,Robert Stark,robertstark_4409@example.com,United Kingdom,2024-05-20,retail,True
4410,Joseph Murphy,josephmurphy_4410@example.com,France,2023-06-05,business,False
4411,Travis Dixon,travisdixon_4411@example.com,France,2023-06-21,retail,True
4412,Seth Barker,sethbarker_4412@example.com,Germany,2024-12-31,business,True
4413,Tammy Jacobs,tammyjacobs_4413@example.com,India,2023-03-22,retail,True
4414,Laura Harrison,lauraharrison_4414@example.com,United Kingdom,2022-02-01,retail,True
4415,John Peterson,johnpeterson_4415@example.com,Australia,2023-05-09,retail,True
4416,Lynn King,lynnking_4416@example.com,Japan,2024-07-23,premium,True
4417,Devon Roberts,devonroberts_4417@example.com,France,2024-03-01,business,True
4418,Emily Bullock,emilybullock_4418@example.com,Singapore,2024-12-16,retail,True
4419,Kylie Bailey,kyliebailey_4419@example.com,Brazil,2022-05-05,retail,False
4420,Roger Holmes,rogerholmes_4420@example.com,India,2022-09-30,business,True
4421,Dennis Coleman,denniscoleman_4421@example.com,India,2022-10-09,retail,True
4422,Patricia Zamora,patriciazamora_4422@example.com,United Kingdom,2024-02-20,retail,True
4423,Randy Phillips,randyphillips_4423@example.com,Canada,2023-02-22,business,True
4424,Heather Daniels,heatherdaniels_4424@example.com,Brazil,2024-07-09,retail,True
4425,Robert Perkins,robertperkins_4425@example.com,Brazil,2022-07-31,retail,True
4426,Nathaniel Walter,nathanielwalter_4426@example.com,Japan,2024-10-20,retail,False
4427,Christine Tyler,christinetyler_4427@example.com,Canada,2023-03-07,premium,True
4428,Catherine Holland,catherineholland_4428@example.com,Japan,2022-04-12,retail,True
4429,David Washington III,davidwashingtoniii_4429@example.com,Germany,2022-12-10,retail,True
4430,Kimberly Thomas,kimberlythomas_4430@example.com,United Kingdom,2022-01-31,retail,True
4431,Dawn Levy,dawnlevy_4431@example.com,United States,2022-02-03,retail,True
4432,Victoria Smith,victoriasmith_4432@example.com,India,2024-06-07,retail,True
4433,Timothy Reilly,timothyreilly_4433@example.com,United States,2024-11-06,business,True
4434,William Silva,williamsilva_4434@example.com,Japan,2024-09-11,retail,True
4435,Keith Gonzalez,keithgonzalez_4435@example.com,Japan,2022-06-21,business,True
4436,Jeffrey Holden,jeffreyholden_4436@example.com,Singapore,2022-07-10,retail,False
4437,Karen Hughes,karenhughes_4437@example.com,Germany,2023-08-16,business,True
4438,Christopher Ward,christopherward_4438@example.com,United Kingdom,2024-11-11,retail,True
4439,Amy Boone,amyboone_4439@example.com,France,2024-05-12,retail,True
4440,Joshua Adams,joshuaadams_4440@example.com,Japan,2022-10-11,retail,True
4441,Tammy Mcdaniel,tammymcdaniel_4441@example.com,Brazil,2023-10-10,business,True
4442,Steven Knight,stevenknight_4442@example.com,United States,2022-01-08,retail,True
4443,George Weber,georgeweber_4443@example.com,United States,2024-07-25,business,True
4444,Jeffrey Hall,jeffreyhall_4444@example.com,Canada,2022-01-08,retail,True
4445,Laura Adams,lauraadams_4445@example.com,Australia,2024-02-16,retail,True
4446,Sara Hernandez,sarahernandez_4446@example.com,United States,2022-04-05,retail,False
4447,Emily Robinson,emilyrobinson_4447@example.com,Singapore,2024-05-14,retail,True
4448,Samantha Harris,samanthaharris_4448@example.com,Singapore,2024-01-30,retail,True
4449,Tiffany Davis,tiffanydavis_4449@example.com,United Kingdom,2023-04-06,premium,True
4450,Veronica Nelson,veronicanelson_4450@example.com,India,2023-10-26,retail,True
4451,Mr. Ryan Walker,mrryanwalker_4451@example.com,Brazil,2023-07-05,retail,True
4452,Christopher Thompson,christopherthompson_4452@example.com,Japan,2022-01-31,retail,True
4453,Brian Allen,brianallen_4453@example.com,Germany,2024-05-30,retail,True
4454,Kevin Greene,kevingreene_4454@example.com,Japan,2022-10-16,retail,True
4455,Daniel Garcia,danielgarcia_4455@example.com,Brazil,2024-04-09,retail,True
4456,Micheal Ramos,michealramos_4456@example.com,United States,2024-12-17,retail,True
4457,Janice Gilbert,janicegilbert_4457@example.com,Japan,2024-12-01,business,True
4458,Joshua Nelson,joshuanelson_4458@example.com,India,2024-12-19,premium,True
4459,Katherine Clarke,katherineclarke_4459@example.com,India,2022-05-29,retail,True
4460,Erica Porter,ericaporter_4460@example.com,Brazil,2024-05-28,retail,True
4461,Sara Obrien,saraobrien_4461@example.com,United Kingdom,2024-07-19,business,True
4462,Michael Burke,michaelburke_4462@example.com,Brazil,2023-04-30,retail,False
4463,Jamie French,jamiefrench_4463@example.com,Canada,2024-06-02,business,True
4464,Ernest Sullivan,ernestsullivan_4464@example.com,Australia,2024-07-19,business,True
4465,Earl Hall,earlhall_4465@example.com,Brazil,2023-01-18,retail,True
4466,Julie Johnson,juliejohnson_4466@example.com,United Kingdom,2022-01-12,retail,False
4467,Dana Wolfe,danawolfe_4467@example.com,Brazil,2024-01-25,business,False
4468,Robert Price,robertprice_4468@example.com,India,2024-01-10,retail,True
4469,James Henry,jameshenry_4469@example.com,United Kingdom,2024-08-01,retail,True
4470,Susan Davis,susandavis_4470@example.com,United Kingdom,2022-10-10,retail,True
4471,Darryl Richardson,darrylrichardson_4471@example.com,Canada,2022-06-02,retail,True
4472,Karen Jackson DVM,karenjacksondvm_4472@example.com,Japan,2022-10-24,retail,True
4473,Linda Patrick,lindapatrick_4473@example.com,Brazil,2024-04-04,business,True
4474,Veronica Diaz,veronicadiaz_4474@example.com,Canada,2022-11-30,retail,False
4475,Ann Moon,annmoon_4475@example.com,Australia,2024-11-15,retail,True
4476,Michael Williams,michaelwilliams_4476@example.com,France,2024-01-21,retail,True
4477,Timothy Chavez,timothychavez_4477@example.com,Japan,2023-12-11,retail,True
4478,Scott Ramirez,scottramirez_4478@example.com,United States,2023-10-16,retail,True
4479,Crystal Collins,crystalcollins_4479@example.com,United States,2022-10-17,retail,True
4480,Crystal Davis,crystaldavis_4480@example.com,India,2022-01-01,retail,True
4481,Matthew Mueller,matthewmueller_4481@example.com,United States,2022-05-10,retail,True
4482,Teresa Thompson,teresathompson_4482@example.com,Australia,2024-04-19,retail,True
4483,Teresa Jacobson,teresajacobson_4483@example.com,Canada,2023-03-09,business,True
4484,Robert Gonzalez,robertgonzalez_4484@example.com,India,2022-12-30,retail,False
4485,Andrea Garcia,andreagarcia_4485@example.com,Brazil,2023-11-03,business,True
4486,Cassandra Martinez,cassandramartinez_4486@example.com,France,2022-01-11,retail,True
4487,Philip Cummings,philipcummings_4487@example.com,Japan,2023-01-10,retail,True
4488,Timothy Sanchez,timothysanchez_4488@example.com,India,2023-05-08,retail,False
4489,Scott Miranda,scottmiranda_4489@example.com,United Kingdom,2024-03-08,business,True
4490,Alicia Wagner,aliciawagner_4490@example.com,Australia,2022-01-13,retail,True
4491,Chad Williams,chadwilliams_4491@example.com,Australia,2022-05-01,retail,True
4492,Carlos Hensley,carloshensley_4492@example.com,United States,2022-12-31,business,True
4493,Laura Ramirez,lauraramirez_4493@example.com,United Kingdom,2022-06-26,retail,True
4494,Christopher Rodriguez,christopherrodriguez_4494@example.com,United States,2024-01-13,retail,True
4495,Mark Webster,markwebster_4495@example.com,India,2022-04-20,business,True
4496,James Smith,jamessmith_4496@example.com,United States,2022-03-09,retail,True
4497,Robert Byrd,robertbyrd_4497@example.com,Brazil,2023-10-05,retail,True
4498,Joshua Powell,joshuapowell_4498@example.com,India,2023-06-10,business,True
4499,Tonya Harding,tonyaharding_4499@example.com,United Kingdom,2024-10-29,retail,True
4500,Larry Higgins,larryhiggins_4500@example.com,Australia,2023-08-24,retail,True
4501,Nicole Mills,nicolemills_4501@example.com,Brazil,2024-12-04,retail,True
4502,Jonathan Porter,jonathanporter_4502@example.com,Brazil,2023-03-13,business,True
4503,Christine Greene,christinegreene_4503@example.com,Canada,2023-06-11,retail,True
4504,Edwin Munoz,edwinmunoz_4504@example.com,United Kingdom,2024-04-26,business,True
4505,James Brooks,jamesbrooks_4505@example.com,Brazil,2024-11-20,business,False
4506,Craig Smith,craigsmith_4506@example.com,Germany,2023-09-29,business,True
4507,Mark Thomas,markthomas_4507@example.com,United Kingdom,2022-03-14,retail,True
4508,Rachel Curry,rachelcurry_4508@example.com,Australia,2024-04-05,retail,True
4509,Elizabeth Sanchez,elizabethsanchez_4509@example.com,India,2023-08-31,retail,True
4510,Darren Gonzales,darrengonzales_4510@example.com,Australia,2024-06-15,retail,True
4511,Mr. John Khan,mrjohnkhan_4511@example.com,Germany,2023-11-22,business,True
4512,Jason Williams,jasonwilliams_4512@example.com,Japan,2022-05-04,retail,True
4513,Stephanie Livingston,stephanielivingston_4513@example.com,Japan,2024-06-10,retail,True
4514,Anthony Marshall,anthonymarshall_4514@example.com,Germany,2023-03-25,premium,False
4515,Matthew Hamilton,matthewhamilton_4515@example.com,France,2024-10-27,retail,True
4516,Heather Hunt,heatherhunt_4516@example.com,Canada,2023-10-14,business,True
4517,Timothy Melton,timothymelton_4517@example.com,France,2024-04-11,business,True
4518,Harold Lee,haroldlee_4518@example.com,Australia,2023-11-16,retail,True
4519,Carol Gay,carolgay_4519@example.com,France,2022-04-13,retail,True
4520,Michael Nelson,michaelnelson_4520@example.com,Australia,2023-12-23,retail,False
4521,Daniel Meyer,danielmeyer_4521@example.com,Canada,2023-02-26,retail,True
4522,Jamie Lindsey,jamielindsey_4522@example.com,United States,2022-03-11,retail,True
4523,Marc Mitchell,marcmitchell_4523@example.com,Australia,2022-08-08,retail,True
